source,text,rater1,rater2
kubertenes,"error: unable to recognize cron-job.yaml: no matches for batch/, Kind=CronJob",Not,NL
kubertenes,dial tcp 10.210.0.1:443: i/o timeout,Not,NL
kubertenes,"Sure Avinogradov , thank you",NL,NL
kubertenes,"Moving here, minikube is quiet",NL,NL
kubertenes,i use shell aliases and separate kubeconfig files,NL,NL
kubertenes,I have given it a existing public ip in a different resource group then my current one but it's not creating a lb,NL,NL
kubertenes,a volume populated by a ConfigMap,NL,NL
kubertenes,As a note on this,NL,NL
kubertenes,you have to expose a Service of type NodePort or LoadBalancer then connect to that.,NL,NL
kubertenes,Then your master node has tokeration NoSchedule,NL,NL
kubertenes,Ah is it like a health check you're doing foxie?,NL,NL
kubertenes,it's 3,NL,NL
kubertenes,"guys, may be somebody can help me (it make me crazy)",NL,NL
kubertenes,the later,NL,NL
kubertenes,I can ping,NL,NL
kubertenes,"@kwladyka the YAML files are plain data dumps, so you need to add some scripting",NL,NL
kubertenes,Okies thanks to @3molo I have started the clusted successfully,NL,NL
kubertenes,@spotter check if kube-proxy on node is up and running,NL,NL
kubertenes,you need a headless one,NL,NL
kubertenes,through what?,NL,NL
kubertenes,@U7FCJNU58 Are your nodes in a Ready state? kubectl get nodes,NL,NL
kubertenes,"yep, missed it ....",NL,NL
kubertenes,"either way, doesn't do what I want it to. don't want the same container restarted. I'd like a new container form the same image.",NL,NL
kubertenes,jobs won't even do it due to pod level restart policy. I need a run policy or something,NL,NL
kubertenes,"Hello. How can I authenticate user of my various services deployed on kubernetes? I would like to avoid letting each service having to handle oauth2. Is there a kind of proxy (sidecar model?) that can do it transparently, or a solution integrated in the frontend reverse proxy (so far for us: traefik)",NL,NL
kubertenes,Does containerd require additional setup compared to docker?,NL,NL
kubertenes,"just run the server in a sidecar, client on your laptop",NL,NL
kubertenes,Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.043824 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.045860 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: W1027 00:28:01.070883 11351 cni.go:196] Unable to update cni config: No netw Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: I1027 00:28:01.070916 11351 docker_service.go:207] Docker cri networking man Oct 27 00:28:01 kuber-poc-app1 kubelet[11351]: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kube,Not,Not
kubertenes,- name: root,Not,Not
kubertenes,effect: NoSchedule,Not,Not
kubertenes,"Oct 27 00:29:35 kuber-poc-app1 kubelet: E1027 00:29:35.565184 11681 reflector.go:205] k8s.io/kubernetes/pkg/kubelet/config/apiserver.go:47: Failed to list *v1.Pod: Get https://10.127.38.18:6443/api/v1/pods?fieldSelector=spec.nodeName%3Dkuber-poc-app1&resourceVersion=0: dial tcp 10.127.38.18:6443: getsockopt: connection refused Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.568347 11681 kubelet_network.go:69] Hairpin mode set to promiscuous-bridge but kubenet is not enabled, falling back to hairpin-veth Oct 27 00:29:35 kuber-poc-app1 kubelet: I1027 00:29:35.568382 11681 kubelet.go:517] Hairpin mode set to hairpin-veth Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.568509 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.569892 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: W1027 00:29:35.600793 11681 cni.go:196] Unable to update cni config: No networks found in /etc/cni/net.d Oct 27 00:29:35 kuber-poc-app1 kubelet: I1027 00:29:35.600822 11681 docker_service.go:207] Docker cri networking managed by cni Oct 27 00:29:35 kuber-poc-app1 kubelet: error: failed to run Kubelet: failed to create kubelet: misconfiguration: kubelet cgroup driver: systemd is different from docker cgroup driver: cgroupfs",Not,Not
kubertenes,"What is the best way to get automatically notified on new releases of kubernetes, flannel, CNI, and so, event having to do it manually?",NL,NL
kubertenes,"@roffe @bradley.hession Thanks a lot! In case you know kubernetes guys, we should add SSL+TLSv2/3 setup to official docs, I think this is an often use case in any modern environment",NL,NL
kubertenes,so the node cna't get filled to the point where operational stability is at risk,NL,NL
kubertenes,Is there some way to migrate all my deployments and services from one cluster to another?,NL,NL
kubertenes,"@kubevick that sounds right, we did this many times to fix similar issues",NL,NL
kubertenes,@roffe ok,NL,NL
kubertenes,looks like it might be this: --dns-zone,NL,NL
kubertenes,you can use any one of the node or master ips.,NL,NL
kubertenes,simply followed this https://kubernetes.io/docs/user-guide/configmap/redis/redis-config,NL,NL
kubertenes,paths:,Not,NL
kubertenes,@mdornfe1 you can see an example here; https://gist.github.com/mikejk8s/97322f4314fe4f89d62fb4f79fffa1aa,NL,NL
kubertenes,is there a way to take a file defined in a config map?,NL,NL
kubertenes,I don't know what is the problem for production environment and are there plan to improve for production env.,NL,NL
kubertenes,"if you look inside ~/.kube/config each context has a name, cluster,user, and optionally a namespace. to use it in kubectl --context, you just specify the name",NL,NL
kubertenes,"grampelberg, is that required in 1.8 and not before?",NL,NL
kubertenes,oh ok,NL,NL
kubertenes,Yeah,NL,NL
kubertenes,@U7KH6TF28 noone stops you from having multiple yaml documents in a single file,NL,NL
kubertenes,Trying to reach: 'https://10.200.3.2:8443/',Not,NL
kubertenes,okay that makes sense then.,NL,NL
kubertenes,Description=Docker Application Container Engine Documentation=https://docs.docker.com,Not,Not
kubertenes,thanks though! I think maybe it has to do with deleted nodes? or something?,NL,NL
kubertenes,serviceName: https-svc-ingress,Not,Not
kubertenes,y,NL,NL
kubertenes,Oct 26 20:19:43 test2-minion-8IcjE kubelet-wrapper[5596]: I1026 20:19:43.243365 5596 aws.go:847] Building AWS cloudprovider,Not,Not
kubertenes,"yeah, Helm is my go-to installer",NL,NL
kubertenes,config:,Not,Not
kubertenes,"from what i know lets encrypt allows 20 free certs/week, don't know much more",NL,NL
kubertenes,"Hey guys, this issue has been killing me for days: I'm trying to create a kubernetes 1.8 cluster with hyperkube on AWS (CoreOS instances) but I keep getting this error in the worker node:",NL,NL
kubertenes,@mattymo can you elaborate?,NL,NL
kubertenes,"I'm struggling to understand why fluentd seems to suck every bit of memory up from the node, even though it's got limitations in the resources of the yaml.",NL,NL
kubertenes,Hi Guys while starting kubeadm cluster getting error Kubernetes version: v1.8.2,NL,NL
kubertenes,"I think on an overlay network, You'd only see the pod you're stickied to.",NL,NL
kubertenes,the other scheduler/controller eat next to nothing,NL,NL
kubertenes,scheme: HTTP,Not,Not
kubertenes,@nitinmidha looks like I'd expect,NL,NL
kubertenes,you mean adding new relic?,NL,NL
kubertenes,https://kubernetes.io/docs/setup/independent/install-kubeadm/ should get you there,Not,NL
kubertenes,"You are able to perform a Ping to 172.17.41.3 through other pod, right?",NL,NL
kubertenes,root 725 0.0 0.2 34424 2776 ? R+ 17:00 0:00 ps aux,Not,Not
kubertenes,@mdavidsen https://gist.github.com/anonymous/19b5570993d0c63e0721dac65e05ff49,NL,NL
kubertenes,no,NL,NL
kubertenes,status: {},Not,Not
kubertenes,@foxie tks!,NL,NL
kubertenes,- name: varlibdockercontainers,Not,Not
kubertenes,what I'm doing is trying to get familiar with kubernetes so I can host it on premise in a staging and production environment,NL,NL
kubertenes,It's okay,NL,NL
kubertenes,serviceName: bugsystem,Not,Not
kubertenes,@U7P7RBJEA glad to hear it! i always try to start debugging with the simplest things,NL,NL
kubertenes,@slavin.zach thanks man!,NL,NL
kubertenes,name: default,Not,NL
kubertenes,"depends on your security restrictions. Do you want your service -> service calls leaving the cluster and coming back in? If you adopt a service mesh like Linkerd or Istio, you will lose some visibility by leaving and re-entering the cluster. There's also consideration of traffic costs, if for example you're in AWS. VPC traffic is free within an AZ. The minute you hit the external IP, you incur bandwidth costs.",NL,NL
kubertenes,requests:,Not,NL
kubertenes,"My K8 setup is in AWS. I am using etcd3 as backend to flannel. From the worker node, flannel connects to etcd using ELB. I see the following error",NL,NL
kubertenes,foo: |,Not,Not
kubertenes,I got a service that is just hanging in pending state. I've tried kubectl describe service xxx but it doesn't really give any insight. Is there something else I can do to try and get some info on why it's just stuck in pending?,NL,NL
kubertenes,"classic ELBs support PROXY protocol, which preserves the source IP. What's behind the ELB needs to work with PROXY protocol, though. http://docs.aws.amazon.com/elasticloadbalancing/latest/classic/enable-proxy-protocol.html",NL,NL
kubertenes,readinessProbe: httpGet,Not,Not
kubertenes,"I made a set of scripts. So each repo gets a deploy folder that the developrs copy a generic template into. Then they fill out $container_name, $app_name variables in Gitlab GUI. I have Gitlab Environment variables configured so the script points to the right k8s cluster (staging or prod) when deploying. A base image that includes kubectl, and then the deploy stage depending on branches, so prod can only be deployed manually by a few users.",NL,NL
kubertenes,@3molo Still Same Sir,NL,NL
kubertenes,what might be the possible causes of kubectl get componentstatuses --> Unable to connect to the server: x509: certificate signed by unknown authority,NL,NL
kubertenes,"@msubramm > If the command returns a non-zero value, the kubelet kills the Container and restarts it. restart in the sense provisions a new container or sends kill signal to container and then starts the same one again? I was looking at this doc earlier but couldn't tell if this is starting a new container or rebooting a stale one.",NL,NL
kubertenes,cordoning a node won't evict existing pods right?,NL,NL
kubertenes,"kdockery, so hmm, kubelet[7261]: ERROR: logging before flag.Parse: W1026 17:17:09.856546 7261 kubelet_node_status.go:951] Failed to set some node status fields: failed to validate nodeIP: Node IP: 10.254.0.1 not found in the host's network interfaces when I changed --node-ip to this value",NL,NL
kubertenes,"Hi, I have a container that runs as a pod with the entrypoint , /apps/mst/deployments/scripts/app_deploy.sh, but it crashes on start.",NL,NL
kubertenes,"@liggitt apologies, I tagged the wrong handle. (so many users in here!)",NL,NL
kubertenes,but I would advise you to take a closer look at helm ... creating deployments by hand is ... well unless you have very specialised needs,NL,NL
kubertenes,"spunon, I'm curious about the motive behind this",NL,NL
kubertenes,"Pretty sure. and I could be wrong, but that is a session sticky. If not, then perhaps you're using an overlay networking?",NL,NL
kubertenes,try running waves... k8s page has some example...,NL,NL
kubertenes,--all-namespaces,Not,Not
kubertenes,kuberuntime_manager.go:840] PodSandboxStatus of sandbox f2b7e698489b137af28011147276ab5dedd736eb299c4c56360734201e772f81 for pod frameloss-empty-59549d5d8-8mvjf_default(7c4790f8-b9a7-11e7-acba-005056aa3222) error: rpc error: code = Unknown desc = Error response from daemon: open /var/lib/docker/overlay/7871d8b75de341fbfcdea6f04f7950164259026420b1b8d454a02fabb991f26a/lower-id: no such file or directory,Not,NL
kubertenes,ERROR: logging before flag.Parse: I1026 21:33:17.409869 1 main.go:48] Version v1.14.3-4-gee838f6,Not,NL
kubertenes,servicePort: 8443,Not,Not
kubertenes,"haha@roffe I'm so frustrated, I've been tryna disable it for ages.",NL,NL
kubertenes,@roffe I see! when you're using TLS+token and you want to configure any user by kubeconfig to use kubectl and you don't have the ca.pem,NL,NL
kubertenes,Hey can you 'get pods' based on age? i.e kubectl get pods --age=<5d,NL,NL
kubertenes,Hi Guys I created kubeadm CLuster then trying to add Worker Node Output Says its Successful But on Master Showing one Node Any Idea,NL,NL
kubertenes,What if you get disconnected from a server ?,NL,NL
kubertenes,but for anything over 1.12.6 please read: https://github.com/kubernetes/kubernetes/issues/40182,NL,NL
kubertenes,thanks @mauilion and @hmdelnegro,NL,NL
kubertenes,how it is resolving the cluster IP address?,NL,NL
kubertenes,I want to use latest version(1.8). I see... kubeadm says,NL,NL
kubertenes,"In my cert I have -----BEGIN CERTIFICATE----- ZHA... and in my key I have: -----BEGIN RSA PRIVATE KEY----- MII. I am getting this on kubectl create secret, not associated with any ingress yet.",NL,NL
