id,source,text,rater1,rater2
304,mozilla,Note that these applets load perfectly fine when there are no,NL,NL
305,mozilla,Product	Firefox,Not,NL
306,mozilla,"I'm OK with omitting it in the case you quoted (and the analogous rtFrame case), though I disagree that it's redundant there.  Technically, the assertion is simply checking that """"either there are no children, or the first child is a ruby base frame"""", which is a pretty limited-in-scope thing to claim.  The  assertion-message that I suggested adding (""""base container should only have ruby base frames as children"""") isn't just a re-stating of the assertion condition (if it were, I'd agree RE redundancy) -- instead, it expresses the higher-level reason that we expect the assertion to hold.",NL,NL
307,mozilla,5.0; rv:1.9b2pre) Gecko/2007120703 SeaMonkey/2.0a1pre,Not,Not
308,mozilla,I hope these slides can be helpful to illustrate my thoughts:,NL,NL
309,mozilla,private:,NL,NL
310,mozilla,gklayout.lib(nsComboboxControlFrame.obj) : error LNK2001: unresolved external sy,Not,Not
311,mozilla,0 bytes file should not stay.,NL,NL
312,mozilla,"opt-out: I don't have a ready rule-of-thumb for making the privacy trade-off here.  In terms of utility, we currently get only a low volume of measurements on the equivalent opt-out metrics, we could certainly use more measurements if you think the cost acceptable.  In terms of privacy cost, this metric is predominantly about sites rather than users.",NL,NL
313,mozilla,"Since you need DOM peer review for this patch, consider asking the peer if this could be added to the `OwningArrayBufferViewOrArrayBuffer` class.",NL,NL
314,mozilla,Notes:,NL,NL
315,mozilla,"Ah, good to know.  So it sounds like whoever implements bug 537782 will want to first check the HttpChannelChild's mCallbacks/mListener to see if they hand out auth prompts.  If they do, we should hand them out in HttpChannelParent as well, otherwise not.  I'll add a comment in the bug.",NL,NL
316,mozilla,<script>,Not,Not
317,mozilla,Steps to Reproduce:,NL,NL
318,mozilla,from /home/simonb/Mozilla/package/components/librdf.so,NL,NL
319,mozilla,Review of attachment 691755:,NL,NL
320,mozilla,I have tried to import a standard certificate without keys into the Firefox,NL,NL
321,mozilla,73c50000 73c71000   t2embed    (pdb symbols)          c:\symbols\t2embed.pdb\E317B5562BDD4146973BB987D4D7B3F31\t2embed.pdb,Not,Not
322,mozilla,"one.  If it needs one, please set it upon review.",NL,NL
323,mozilla,3 	xul.dll 	nsIconChannel::OnStartRequest 	image/decoders/icon/win/nsIconChannel.cpp:718,Not,Not
324,mozilla,Bootloader             L1TC000118D0,Not,Not
325,mozilla,f+. I didn't look closely at the profile / env. var stuff as I believe you're going to make the Refresh feature work with non-default profiles.,NL,NL
326,mozilla,mozilla::ipc::MessagePump::Run(base::MessagePump::Delegate *) (in xul.dll),Not,Not
327,mozilla,"* Load N tabs at a time (where N is pref controlled, default of 3-5 probably, < 1 indicates no limit).",NL,NL
328,mozilla,OS: Linux 2.4.3,Not,Not
329,mozilla,I do not know what more UX can do at this point. What else is needed here?,NL,NL
330,mozilla,http://telefonicaid.github.io/wakeup_platform_documentation/doc/html_chunked/ch03.html,Not,Not
331,mozilla,For checkin. Carrying over r=MattN,NL,NL
332,mozilla,"Thanks Wilfred's information sharing! Then at least it's clear we won't fix it in 2.0 & 2.1, so plan to de-nominate it from 2.0 in coming Triage.",NL,NL
333,mozilla,81% (35/43) vs.  72% (1023/1419) profapi.dll,Not,Not
334,mozilla,"nsFontMetrics::Init(nsFont const &,nsIAtom *,nsDeviceContext *,gfxUserFontSet *) (in xul.dll)",Not,Not
335,mozilla,nsWidget::RealizeSignal(0x80f34f8),Not,Not
336,mozilla,ICCread.c: http://pastebin.com/4gvpzV6r (I have to quit the find_tag function. It's not used anymore),NL,NL
337,mozilla,why not use NS_ERROR_UNKNOWN_PROTOCOL?,NL,NL
338,mozilla,Netscape allows me to use a built in mail client to send a message from a link.,NL,NL
339,mozilla,"I think this bug should be Dup'd to 43579, or 43579 should be dup'd to this one.",NL,NL
340,mozilla,The above URL works in:,NL,NL
341,mozilla,Thanks.,NL,NL
342,mozilla,It has not always been like this. I found a 1-November-2004 trunk build which,NL,NL
343,mozilla,"So that final guard, even though it's dead, is serving a purpose... it's",NL,NL
344,mozilla,- what happens if you change the running order (first the guest OS gets started,NL,NL
345,mozilla,"NS_STYLE_TEXT_DECORATION_OVERLINE,",Not,Not
346,mozilla,"I didn't say it covered all, now did I?  And I explicitly addressed the one exception.  Stop the silly straw-man arguments.",NL,NL
347,mozilla,2. Try selecting the text.,NL,NL
348,mozilla,"Yes, I'll definately have a go at doing this, although I probably will need to contact you on IRC at some point.",NL,NL
349,mozilla,message display in compose window differs from how the message is displayed,NL,NL
350,mozilla,.*** WARNING: Unable to verify checksum for D:\Programme\fftest\firefox\xul.dll,Not,Not
351,mozilla,r=bbaetz,Not,Not
352,mozilla,"Hey Jovan,",NL,NL
353,mozilla,"illa\netwerk\streamconv\converters\nsMultiMixedConv.cpp, line 303",Not,Not
354,mozilla,This is not a blocker.,NL,NL
355,mozilla,So it looks like there's definitely a perf regression associated with this change (scroll down to 'damp opt'): https://treeherder.mozilla.org/perf.html#/compare?originalProject=fx-team&originalRevision=288d12e9236b&newProject=try&newRevision=769bce3ee777,NL,NL
356,mozilla,"Oh, and apart from the leaks, no visible Memcheck or Ptrcheck",NL,NL
357,mozilla,Scenario2:,NL,NL
358,mozilla,"stupid eg: A boy is supposed to be doing his homework on the comp but he decides to do some surfing. Afterwards his parents could easily see what he was doing because his last saved directory was """"/downloads/gametrailers""""",NL,NL
359,mozilla,*** This bug has been marked as a duplicate of 41984 ***,NL,NL
360,mozilla,Problem happens under e10s and non-e10s.,NL,NL
361,mozilla,Please try these and report back with your results.,NL,NL
362,mozilla,Bobby: it no longer crashes. Thanks!,NL,NL
363,mozilla,"nsHTTPFinalListener::OnStopRequest(nsHTTPFinalListener * const 0x05053c70,",Not,Not
364,mozilla,*** This bug has been marked as a duplicate of 183697 ***,NL,NL
365,mozilla,"Hi, Montoya",NL,NL
366,mozilla,attachments intend to show the generalization of what this page demos.,NL,NL
367,mozilla,according to bug 1009353 there should be an allowance to change the search provider based on MNC/MCC,NL,NL
368,mozilla,Agree with jdm.,NL,NL
369,mozilla,"To verify the real URI, click on location bar and push Escape key.",NL,NL
370,mozilla,{{,Not,Not
371,mozilla,"mmap2(NULL, 4096, PROT_READ|PROT_WRITE, MAP_PRIVATE|MAP_ANONYMOUS, -1, 0) =",Not,Not
372,mozilla,04:50:50 WARNING - PROCESS-CRASH | dom/indexedDB/test/browser_perwindow_privateBrowsing.js | application crashed [@ mozilla::`anonymous namespace'::RunWatchdog(void *)],Not,Not
373,mozilla,"I'm going to stop here for now. The JM architecture isn't great for fixing this, and given that we're planning a better one, spending any more time getting this queue solid and dealing with perf regressions doesn't seem to have any real benefit.",NL,NL
374,mozilla,"Removing adt1.0.0. Pls land this on the trunk, and let it bake for a couple of",NL,NL
375,mozilla,xul!js::NewBuiltinClassInstance<js::PlainObject>+0x18,Not,Not
376,mozilla,Reproducing this is probably key to sorting out the problem.,NL,NL
377,mozilla,"in mozilla's 'Preferences...',so this is my suggestion, that user can view the",NL,NL
378,mozilla,before that.,NL,NL
379,mozilla,https://dxr.mozilla.org/mozilla-central/source/layout/generic/nsImageFrame.cpp?from=nsImageFrame.cpp&case=true#1281,Not,Not
380,mozilla,"Smaug says the spec about this is still not stable, and this certainly doesn't need to block alpha1 IMO. Updating blocking status...",NL,NL
381,mozilla,"pref(""""hal.processPriorityManager.gonk.FOREGROUND_HIGH.OomScoreAdjust"""", 67);",Not,Not
382,mozilla,This was fixed on,NL,NL
383,mozilla,pushed some separated patch series to try.,NL,NL
384,mozilla,DLS Version: 1.00.0016.0002,Not,Not
385,mozilla,- works in e10s and non-e10s,NL,NL
386,mozilla,"time I've been asked to type in that master password, it never accepts it.",NL,NL
387,mozilla,and Michael Krax confirmed today (per e-mail) that the iconURL part is basically,NL,NL
388,mozilla,"I don't understand the sequence of events, actually.",NL,NL
389,mozilla,"In the other sydneyaudio backends, we added code to sa_stream_drain to check if any audio data is buffered but playback has not started, then force any buffered writes and start playback if necessary.  This works if the short sounds are played via the media decoders, since they're guaranteed to call sa_stream_drain.  Unfortunately, it doesn't help for short sounds played via mozWriteAudio because there's no clear point at which to drain.",NL,NL
390,mozilla,"doc state: complete, not initial, showing, visible, active",NL,NL
391,mozilla,#3   0x70015d18 in _pthread_cond_wait (),Not,Not
392,mozilla,landed on v2.0m : https://github.com/mozilla-b2g/gaia/commit/a1b5959728c8bc2a82354e197bb161922d419866,Not,Not
393,mozilla,"Here's another try at this, using some of the ideas of the patch I submitted last year and feedback from Mark's review.",NL,NL
394,mozilla,Gecko-Rev       https://hg.mozilla.org/mozilla-central/rev/9ee9e193fc48,Not,Not
395,mozilla,Built from http://hg.mozilla.org/releases/mozilla-1.9.2/rev/5ba5f965c12b,NL,Not
396,mozilla,Product ID	FirefoxTrunk,Not,NL
397,mozilla,"As discussed on IRC, we don't want to auto-unwrap scripted proxies when calling non-generic methods. We already don't do this for scripted indirect proxies, and this patch does the same for direct ones.",NL,NL
398,mozilla,The Media Storage should be disable,NL,NL
399,mozilla,line 981,Not,NL
400,mozilla,"if (col.value != -1 && !col.value.cycler && obj.value != """"twisty"""")",Not,Not
401,mozilla,pi,Not,Not
402,mozilla,"1.8.1, not 1.8...  (and what happened to baking on trunk before landing on the branch?)",NL,NL
403,mozilla,User-Agent:       Mozilla/5.0 (Windows; U; Windows NT 6.0; en-GB; rv:1.9.1b4) Gecko/20090423 Firefox/3.5b4 (.NET CLR 3.5.30729),Not,Not
404,mozilla,Asynchronous Pan/Zoom: wheel input enabled; touch input enabled,NL,NL
405,mozilla,No risk to desktop Aurora because click-to-play is mobile only for now. Approved for Aurora 13.,NL,NL
406,mozilla,Fm_90.png to Fm@1.5x,Not,Not
407,mozilla,"I searched the bug list many, many times for keywords related to this bug, but nothing came up.  Clearly bug 171255 is identical to this, so I'll resolve it.  Please vote for bug 171255 !",NL,NL
408,mozilla,#include <sys/statvfs.h>,Not,Not
409,mozilla,"0x028f9184, int * 0x0012cc98) line 3880 + 56 bytes",Not,Not
410,mozilla,0417ff6c 0032e03d nspr4!_PR_NativeRunThread(void * arg = 0x02db7b80)+0x169 [e:\builds\moz2_slave\release-mozilla-1.9.2-win32_build\build\nsprpub\pr\src\threads\combined\pruthr.c @ 448],Not,Not
411,mozilla,document.urlform.urls.options[x].value,Not,Not
412,mozilla,Device Name            hammerhead,Not,NL
413,mozilla,https://ftp.mozilla.org/pub/mozilla.org/firefox/nightly/2014/01/2014-01-15-mozilla-central-debug/firefox-29.0a1.en-US.debug-linux-i686.txt,Not,Not
414,mozilla,Reasonable question.  See the profile in the bug this one blocks.  With the,NL,NL
415,mozilla,"22:29:15     INFO -   9  xul.dll!js::CrossCompartmentWrapper::call(JSContext *,JS::Handle<JSObject *>,JS::CallArgs const &) [CrossCompartmentWrapper.cpp:30d59f3fb7e8 : 309 + 0xd]",Not,Not
416,mozilla,"(as with Bug 656853, I discovered this while writing tests for bug 308590)",NL,NL
417,mozilla,"Hi reporter,",NL,NL
418,mozilla,It's a bit unfortunate that information that we haven't disclosed (a PoC in a non-public bug,NL,NL
419,mozilla,-----------------------------------------------------------------,Not,Not
420,mozilla,plussing,NL,NL
421,mozilla,Win6.0  0.16,Not,Not
422,mozilla,},Not,Not
423,mozilla,http://searchfox.org/mozilla-central/rev/8562d3859b89ac89f46690b9ed2c473e0728d6c0/js/xpconnect/src/XPCJSContext.cpp#1242,Not,Not
424,mozilla,doc = fr.contentWindow.document;,Not,Not
425,mozilla,"Move this outside """"while (true)""""",NL,NL
426,mozilla,I just put an approval-mozilla-b2g30? request in for bug 964537,NL,NL
427,mozilla,Documentation added:,NL,NL
428,mozilla,Found it. It was in patch 0010-Fix-display-problem.patch,NL,NL
429,mozilla,caption (and still eating memory).,NL,NL
430,mozilla,https://github.com/mozilla-b2g/gaia/blob/master/customization/browser.json,Not,Not
431,mozilla,...,Not,Not
432,mozilla,10:06:18 INFO - 1577 INFO TEST-START | dom/media/tests/mochitest/test_peerConnection_close.html,Not,Not
433,mozilla,This is the final patch that should be good for first cut. I will file followups for the know limitations etc.,NL,NL
434,mozilla,Firmware Date          Sun May  3 19:40:11 EDT 2015,Not,Not
435,mozilla,"nsHTMLReflowState const&, int, int, unsigned, unsigned&) + 148",Not,Not
436,mozilla,by instead forcing creating an instance of settingsManager. Measurements,NL,NL
437,mozilla,"null isn't an object when it's used in call or apply either, how would the inconsistency be justified?  When you all a function without an explicit this, you get the global object -- for all cases on the web that I know of.",NL,NL
438,mozilla,17:34:07     INFO -       r4 = 0xbeb4ee54    r5 = 0x00000000    r6 = 0x431afa80    r7 = 0xbeb4ee1c,Not,Not
439,mozilla,"In that attachment you had set layout.css.dpi to 96, right? If you set it to -1, or what you told Gnome (180), does bugzilla look unacceptable?",NL,NL
440,mozilla,p->MaybeResolve(true);,Not,Not
441,mozilla,IE:Mac 5     (MacRoman),Not,Not
442,mozilla,"RCS file: /cvsroot/mozilla/widget/src/windows/nsToolkit.cpp,v",Not,Not
443,mozilla,https://hg.mozilla.org/mozilla-central/rev/632404d4d00b,Not,Not
444,mozilla,from /home/karl/.mozilla/plugins/libflashplayer.so,NL,NL
445,mozilla,#7  0x00007f877e8137c3 in ?? () from /usr/lib/xulrunner-1.9.0.11/libxul.so,Not,Not
446,mozilla,MAX_COOKIES_PER_SERVER).,Not,Not
447,mozilla,The current HKSCS support in Mozilla is limited to HKSCS-1999.  Now that,NL,NL
448,mozilla,"(3/3, 100%, etc)",NL,NL
449,mozilla,gfx/src/xprintutil/xprintutil.c: * Retun error if printer does not support setting an orientation,NL,NL
450,mozilla,PEP WARNING    | test_largedoc.js | open_page | unresponsive time: 2435 ms,Not,Not
451,mozilla,"here that localized character in any page are rendered as """"diamonds with ?"""",",NL,NL
452,mozilla,application/x-itool    iTools Commands    itl    Yes,Not,Not
453,mozilla,Expect Firefox to restart properly and to load the netcraft toolbar extension.,NL,NL
454,mozilla,Always put a space before (,NL,NL
455,mozilla,"I understand the approach you're suggesting now, and am willing to go that route. The patch you proposed almost does it, but misses a few other areas where canonicalization is necessary.",NL,NL
456,mozilla,is still running. Launching Mozilla again at that point produces no result. Need,NL,NL
457,mozilla,Minimal example:,NL,NL
